Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
multi_tensor_apply_kernel,8.12,74.28,74.28,59.34,100,0.01,15.36
multi_tensor_apply_kernel,8.45,77.30,77.30,57.27,100,0.01,15.39
multi_tensor_apply_kernel,8.40,76.66,76.66,60.39,100,0.01,15.03
multi_tensor_apply_kernel,8.20,75.04,75.04,59.71,100,0.01,16.83
multi_tensor_apply_kernel,8.33,76.54,76.54,59.23,100,0.01,15.60
multi_tensor_apply_kernel,8.18,74.86,74.86,58.45,100,0.01,14.74
multi_tensor_apply_kernel,8.40,76.69,76.69,59.02,100,0.01,15.55
multi_tensor_apply_kernel,8.27,76.00,76.00,58.05,100,0.01,15.79
multi_tensor_apply_kernel,8.17,75.08,75.08,58.25,100,0.01,16.68
multi_tensor_apply_kernel,8.21,75.28,75.28,58.11,100,0.01,14.26
multi_tensor_apply_kernel,8.18,74.90,74.90,57.66,100,0.01,16.11
multi_tensor_apply_kernel,8.33,76.23,76.23,57.56,100,0.01,14.28
multi_tensor_apply_kernel,8.38,76.85,76.85,59.02,100,0.01,15.65
multi_tensor_apply_kernel,8.45,77.31,77.31,58.81,100,0.01,14.75
multi_tensor_apply_kernel,8.31,75.87,75.87,59.00,100,0.01,16.44
multi_tensor_apply_kernel,8.30,75.93,75.93,58.03,100,0.01,15.60
multi_tensor_apply_kernel,8.44,77.41,77.41,57.22,100,0.01,15.98
multi_tensor_apply_kernel,8.16,74.42,74.42,58.47,100,0.01,15.43
multi_tensor_apply_kernel,8.21,74.98,74.98,59.28,100,0.01,16.13
multi_tensor_apply_kernel,8.13,74.39,74.39,59.24,100,0.01,15.91
multi_tensor_apply_kernel,8.29,76.10,76.10,58.56,100,0.01,15.54
multi_tensor_apply_kernel,8.40,76.93,76.93,59.28,100,0.01,16.01
multi_tensor_apply_kernel,8.38,76.65,76.65,58.40,100,0.01,16.92
multi_tensor_apply_kernel,8.13,74.74,74.74,60.16,100,0.01,14.42
multi_tensor_apply_kernel,8.43,77.41,77.41,56.55,100,0.01,15.31
multi_tensor_apply_kernel,8.47,77.50,77.50,60.15,100,0.01,16.10
multi_tensor_apply_kernel,8.37,76.77,76.77,57.88,100,0.01,15.16
multi_tensor_apply_kernel,8.12,74.48,74.48,58.00,100,0.01,16.19
multi_tensor_apply_kernel,8.31,76.22,76.22,58.85,100,0.01,15.15
multi_tensor_apply_kernel,8.15,74.53,74.53,57.10,100,0.01,15.92
multi_tensor_apply_kernel,8.21,75.05,75.05,55.71,100,0.01,14.51
multi_tensor_apply_kernel,8.25,75.67,75.67,59.75,100,0.01,15.72
multi_tensor_apply_kernel,8.11,74.32,74.32,56.46,100,0.01,15.97
multi_tensor_apply_kernel,8.53,77.91,77.91,58.20,100,0.01,15.31
multi_tensor_apply_kernel,8.44,77.44,77.44,57.02,100,0.01,15.27
multi_tensor_apply_kernel,8.28,76.10,76.10,58.44,100,0.01,15.84
multi_tensor_apply_kernel,7.91,72.64,72.64,58.10,100,0.01,15.91
multi_tensor_apply_kernel,8.27,75.52,75.52,58.76,100,0.01,16.23
multi_tensor_apply_kernel,8.37,76.46,76.46,57.81,100,0.01,15.33
multi_tensor_apply_kernel,8.35,76.40,76.40,58.00,100,0.01,16.26
multi_tensor_apply_kernel,8.41,77.08,77.08,57.16,100,0.01,16.11
multi_tensor_apply_kernel,8.47,77.09,77.09,58.85,100,0.01,15.65
multi_tensor_apply_kernel,8.28,75.77,75.77,61.12,100,0.01,15.32
multi_tensor_apply_kernel,8.36,76.56,76.56,57.84,100,0.01,16.39
multi_tensor_apply_kernel,8.43,77.23,77.23,58.78,100,0.01,14.88
multi_tensor_apply_kernel,8.42,77.05,77.05,59.01,100,0.01,15.23
multi_tensor_apply_kernel,8.45,76.94,76.94,59.20,100,0.01,15.26
multi_tensor_apply_kernel,8.39,76.51,76.51,58.58,100,0.01,15.52
multi_tensor_apply_kernel,8.19,74.95,74.95,59.29,100,0.01,15.78
multi_tensor_apply_kernel,8.48,77.59,77.59,59.30,100,0.01,16.46
multi_tensor_apply_kernel,8.51,77.83,77.83,58.48,100,0.01,15.29
multi_tensor_apply_kernel,8.17,74.87,74.87,57.90,100,0.01,15.30
multi_tensor_apply_kernel,8.16,74.64,74.64,57.76,100,0.01,15.28
multi_tensor_apply_kernel,8.23,75.27,75.27,58.44,100,0.01,15.34
multi_tensor_apply_kernel,8.08,74.04,74.04,57.85,100,0.01,15.44
multi_tensor_apply_kernel,8.33,76.32,76.32,59.27,100,0.01,16.92
multi_tensor_apply_kernel,8.43,76.83,76.83,57.49,100,0.01,14.98
multi_tensor_apply_kernel,8.27,76.06,76.06,59.34,100,0.01,15.40
multi_tensor_apply_kernel,8.36,76.44,76.44,58.13,100,0.01,16.55
multi_tensor_apply_kernel,8.31,75.97,75.97,60.12,100,0.01,14.95
multi_tensor_apply_kernel,8.44,77.26,77.26,60.41,100,0.01,15.72
multi_tensor_apply_kernel,8.09,74.16,74.16,60.98,100,0.01,16.14
multi_tensor_apply_kernel,8.22,75.34,75.34,57.25,100,0.01,15.62
multi_tensor_apply_kernel,8.45,77.26,77.26,59.93,100,0.01,14.11
multi_tensor_apply_kernel,8.18,74.77,74.77,58.16,100,0.01,15.99
multi_tensor_apply_kernel,8.32,76.20,76.20,57.71,100,0.01,15.67
multi_tensor_apply_kernel,8.05,73.55,73.55,57.96,100,0.01,15.92
multi_tensor_apply_kernel,8.37,76.62,76.62,58.87,100,0.01,15.25
multi_tensor_apply_kernel,8.48,77.36,77.36,59.91,100,0.01,15.33
multi_tensor_apply_kernel,8.40,76.92,76.92,57.40,100,0.01,15.11
multi_tensor_apply_kernel,8.37,76.79,76.79,57.60,100,0.01,15.32
multi_tensor_apply_kernel,8.49,77.37,77.37,59.92,100,0.01,15.75
multi_tensor_apply_kernel,8.44,76.96,76.96,58.26,100,0.01,16.80
multi_tensor_apply_kernel,8.45,77.45,77.45,58.34,100,0.01,16.46
multi_tensor_apply_kernel,8.32,76.37,76.37,57.76,100,0.01,16.30
multi_tensor_apply_kernel,8.28,75.70,75.70,57.22,100,0.01,15.71
multi_tensor_apply_kernel,8.30,75.85,75.85,59.14,100,0.01,15.17
multi_tensor_apply_kernel,8.12,74.36,74.36,58.77,100,0.01,14.68
multi_tensor_apply_kernel,8.39,76.68,76.68,58.07,100,0.01,16.06
multi_tensor_apply_kernel,8.41,77.10,77.10,57.22,100,0.01,16.82
multi_tensor_apply_kernel,8.29,75.55,75.55,56.89,100,0.01,14.70
multi_tensor_apply_kernel,8.27,75.71,75.71,58.83,100,0.01,16.24
multi_tensor_apply_kernel,7.37,62.33,62.33,37.84,100,0.02,18.13
cleanup,0.05,8.68,0.06,27.35,100,0,96.69
vectorized_elementwise_kernel,0.00,9.90,0.04,6.29,100,0,99.59
multi_tensor_apply_kernel,7.76,75.74,75.74,56.40,100,49.41,54.05
multi_tensor_apply_kernel,7.88,77.10,77.10,56.40,100,48.81,54.53
multi_tensor_apply_kernel,7.86,76.87,76.87,57.57,100,49.13,54.26
multi_tensor_apply_kernel,7.83,76.50,76.50,57.55,100,49.14,54.71
multi_tensor_apply_kernel,7.77,75.58,75.58,56.41,100,48.93,54.59
multi_tensor_apply_kernel,7.76,75.67,75.67,56.12,100,48.94,54.36
multi_tensor_apply_kernel,7.63,74.67,74.67,58.18,100,49.14,54.26
multi_tensor_apply_kernel,7.77,75.49,75.49,56.61,100,49.25,54.40
multi_tensor_apply_kernel,7.82,76.36,76.36,57.18,100,49.04,54.68
multi_tensor_apply_kernel,7.67,75.01,75.01,56.04,100,49.21,53.89
multi_tensor_apply_kernel,7.73,75.64,75.64,57.25,100,49.02,54.37
multi_tensor_apply_kernel,7.81,76.42,76.42,57.26,100,49.14,54.18
multi_tensor_apply_kernel,7.82,76.18,76.18,57.46,100,48.79,54.66
multi_tensor_apply_kernel,7.70,75.12,75.12,56.68,100,49.18,54.48
multi_tensor_apply_kernel,7.73,75.85,75.85,56.46,100,48.85,54.28
multi_tensor_apply_kernel,7.86,76.65,76.65,56.03,100,49.14,54.22
multi_tensor_apply_kernel,7.77,76.10,76.10,58.01,100,49.14,54.42
multi_tensor_apply_kernel,7.86,76.97,76.97,56.23,100,49.01,54.67
multi_tensor_apply_kernel,7.79,76.14,76.14,58.28,100,49.08,54.55
multi_tensor_apply_kernel,7.75,75.69,75.69,57.40,100,49.04,54.73
multi_tensor_apply_kernel,7.67,74.65,74.65,55.79,100,49.03,54.33
multi_tensor_apply_kernel,7.84,76.77,76.77,58.10,100,49.21,54.02
multi_tensor_apply_kernel,7.79,76.30,76.30,57.32,100,48.83,54.37
multi_tensor_apply_kernel,7.58,74.13,74.13,57.15,100,49.14,54.26
multi_tensor_apply_kernel,7.74,75.68,75.68,58.01,100,49.01,54.19
multi_tensor_apply_kernel,7.62,74.62,74.62,57.66,100,49.20,54.09
multi_tensor_apply_kernel,7.80,76.31,76.31,57.23,100,48.85,54.36
multi_tensor_apply_kernel,7.89,76.62,76.62,56.27,100,48.82,54.17
multi_tensor_apply_kernel,7.78,75.98,75.98,58.01,100,49.18,54.69
multi_tensor_apply_kernel,7.76,76.05,76.05,57.39,100,48.72,54.91
multi_tensor_apply_kernel,7.74,75.69,75.69,56.37,100,49.16,54.21
multi_tensor_apply_kernel,7.88,76.68,76.68,57.35,100,49.31,54.29
multi_tensor_apply_kernel,7.84,76.48,76.48,56.62,100,48.91,54.12
multi_tensor_apply_kernel,7.84,76.67,76.67,57.11,100,49.32,54.43
multi_tensor_apply_kernel,7.83,76.62,76.62,58.40,100,49.28,54.27
multi_tensor_apply_kernel,7.87,76.98,76.98,56.91,100,49.30,54.64
multi_tensor_apply_kernel,7.84,76.54,76.54,57.98,100,48.93,53.89
multi_tensor_apply_kernel,7.77,75.52,75.52,58.22,100,48.91,53.91
multi_tensor_apply_kernel,7.65,74.96,74.96,58.12,100,48.92,54.31
multi_tensor_apply_kernel,7.73,75.66,75.66,57.21,100,49.02,54.29
multi_tensor_apply_kernel,7.82,76.31,76.31,56.25,100,49.23,54.18
multi_tensor_apply_kernel,7.71,74.94,74.94,56.25,100,49.05,54.95
multi_tensor_apply_kernel,7.69,75.25,75.25,57.97,100,49.29,54.13
multi_tensor_apply_kernel,7.78,76.14,76.14,57.85,100,49.36,54.32
multi_tensor_apply_kernel,7.74,75.47,75.47,56.13,100,48.98,54.44
multi_tensor_apply_kernel,7.86,76.68,76.68,58.03,100,49.00,54.13
multi_tensor_apply_kernel,7.83,76.15,76.15,56.42,100,49.27,54.36
multi_tensor_apply_kernel,7.80,76.30,76.30,57.44,100,49.39,54.22
multi_tensor_apply_kernel,7.72,75.56,75.56,58.08,100,49.17,54.48
multi_tensor_apply_kernel,7.79,76.22,76.22,58.02,100,49.27,54.49
multi_tensor_apply_kernel,7.87,77.06,77.06,56.69,100,48.92,54.40
multi_tensor_apply_kernel,7.84,76.28,76.28,57.11,100,49.00,54.52
multi_tensor_apply_kernel,7.74,75.58,75.58,56.33,100,49.30,54.29
multi_tensor_apply_kernel,7.79,76.13,76.13,56.04,100,48.79,54.35
multi_tensor_apply_kernel,7.73,75.60,75.60,56.95,100,49.07,54.24
multi_tensor_apply_kernel,7.78,75.77,75.77,56.46,100,48.74,54.74
multi_tensor_apply_kernel,7.68,74.99,74.99,58.30,100,49.21,54.27
multi_tensor_apply_kernel,7.80,76.37,76.37,58.09,100,48.89,54.07
multi_tensor_apply_kernel,7.82,76.40,76.40,56.99,100,49.07,54.28
multi_tensor_apply_kernel,7.88,77.14,77.14,56.64,100,49.09,54.36
multi_tensor_apply_kernel,7.77,75.52,75.52,57.40,100,48.94,54.60
multi_tensor_apply_kernel,7.84,76.49,76.49,57.45,100,49.04,53.98
multi_tensor_apply_kernel,7.85,76.83,76.83,57.21,100,48.88,54.43
multi_tensor_apply_kernel,7.79,76.18,76.18,56.93,100,49.01,53.98
multi_tensor_apply_kernel,7.83,76.48,76.48,56.78,100,49.21,54.35
multi_tensor_apply_kernel,7.65,74.74,74.74,57.73,100,48.86,54.21
multi_tensor_apply_kernel,7.68,75.12,75.12,57.96,100,49.11,54.56
multi_tensor_apply_kernel,7.72,75.41,75.41,58.40,100,49.18,54.27
multi_tensor_apply_kernel,7.56,73.48,73.48,57.20,100,49.21,54.44
multi_tensor_apply_kernel,7.84,76.59,76.59,58.15,100,48.87,54.31
multi_tensor_apply_kernel,7.75,75.82,75.82,56.45,100,48.95,54.46
multi_tensor_apply_kernel,7.78,76.05,76.05,57.16,100,49.04,54.51
multi_tensor_apply_kernel,7.74,75.64,75.64,57.06,100,48.80,54.36
multi_tensor_apply_kernel,7.80,76.32,76.32,58.29,100,48.83,54.43
multi_tensor_apply_kernel,7.65,74.73,74.73,56.14,100,49.03,54.72
multi_tensor_apply_kernel,7.79,76.29,76.29,57.23,100,49.19,54.05
multi_tensor_apply_kernel,7.72,75.54,75.54,57.22,100,49.18,54.32
multi_tensor_apply_kernel,7.63,74.34,74.34,58.06,100,49.26,54.43
multi_tensor_apply_kernel,7.66,74.91,74.91,57.85,100,48.94,54.19
multi_tensor_apply_kernel,7.64,74.81,74.81,56.26,100,49.07,54.49
multi_tensor_apply_kernel,7.86,76.88,76.88,58.13,100,48.95,54.21
multi_tensor_apply_kernel,7.65,74.80,74.80,56.96,100,48.93,54.44
multi_tensor_apply_kernel,7.75,75.66,75.66,57.19,100,49.23,54.14
multi_tensor_apply_kernel,7.68,75.21,75.21,56.47,100,49.10,54.44
multi_tensor_apply_kernel,7.75,75.79,75.79,57.63,100,49.01,54.40
multi_tensor_apply_kernel,7.68,75.02,75.02,57.24,100,49.46,54.21
multi_tensor_apply_kernel,7.73,75.15,75.15,56.94,100,48.98,54.27
multi_tensor_apply_kernel,7.83,76.43,76.43,57.31,100,49.14,54.38
multi_tensor_apply_kernel,7.76,75.79,75.79,57.57,100,48.84,54.42
multi_tensor_apply_kernel,7.77,75.94,75.94,57.54,100,49.41,54.49
multi_tensor_apply_kernel,7.66,74.89,74.89,57.35,100,48.96,54.30
multi_tensor_apply_kernel,7.86,76.81,76.81,56.08,100,48.93,54.57
multi_tensor_apply_kernel,7.89,77.13,77.13,57.57,100,49.02,54.47
multi_tensor_apply_kernel,7.73,75.57,75.57,57.04,100,48.88,54.32
multi_tensor_apply_kernel,7.77,75.88,75.88,58.27,100,49.16,54.22
multi_tensor_apply_kernel,7.63,74.63,74.63,57.05,100,48.99,54.55
multi_tensor_apply_kernel,7.73,75.60,75.60,57.25,100,48.74,54.15
multi_tensor_apply_kernel,7.78,76.07,76.07,58.05,100,49.26,54.33
multi_tensor_apply_kernel,7.88,76.73,76.73,56.11,100,48.80,54.32
multi_tensor_apply_kernel,7.84,76.82,76.82,57.08,100,49.16,54.29
multi_tensor_apply_kernel,7.85,76.72,76.72,57.87,100,48.86,54.38
multi_tensor_apply_kernel,7.84,76.69,76.69,57.26,100,49.32,54.51
multi_tensor_apply_kernel,7.81,76.30,76.30,57.09,100,48.84,54.25
multi_tensor_apply_kernel,7.90,76.86,76.86,57.40,100,48.89,54.39
multi_tensor_apply_kernel,7.76,75.94,75.94,57.21,100,48.59,54.31
multi_tensor_apply_kernel,7.85,76.78,76.78,58.07,100,48.55,54.37
multi_tensor_apply_kernel,7.67,74.92,74.92,57.27,100,48.71,54.27
multi_tensor_apply_kernel,7.81,76.02,76.02,58.26,100,49.14,54.65
multi_tensor_apply_kernel,7.82,76.50,76.50,56.58,100,48.97,54.18
multi_tensor_apply_kernel,7.72,75.57,75.57,58.15,100,49.08,54.24
multi_tensor_apply_kernel,7.81,76.23,76.23,57.57,100,48.68,54.53
multi_tensor_apply_kernel,7.81,75.88,75.88,58.09,100,49.16,54.15
multi_tensor_apply_kernel,7.82,76.31,76.31,58.30,100,49.05,54.45
multi_tensor_apply_kernel,7.70,75.60,75.60,56.62,100,48.88,54.50
multi_tensor_apply_kernel,7.89,77.08,77.08,57.43,100,48.85,54.31
multi_tensor_apply_kernel,7.80,76.07,76.07,57.54,100,49.02,53.98
multi_tensor_apply_kernel,7.77,75.82,75.82,56.32,100,48.83,54.51
multi_tensor_apply_kernel,7.81,76.43,76.43,57.20,100,49.00,54.36
multi_tensor_apply_kernel,7.85,76.84,76.84,56.27,100,48.78,54.43
multi_tensor_apply_kernel,7.84,76.67,76.67,57.38,100,49.12,54.21
multi_tensor_apply_kernel,7.74,75.29,75.29,56.89,100,49.10,54.29
multi_tensor_apply_kernel,7.90,76.81,76.81,56.63,100,49.00,54.32
multi_tensor_apply_kernel,7.79,76.16,76.16,57.19,100,48.81,54.34
multi_tensor_apply_kernel,7.75,75.38,75.38,57.27,100,49.03,54.33
multi_tensor_apply_kernel,7.86,76.75,76.75,57.09,100,48.86,54.61
multi_tensor_apply_kernel,7.74,75.74,75.74,57.50,100,49.09,54.53
multi_tensor_apply_kernel,7.58,74.20,74.20,57.34,100,49.06,54.38
multi_tensor_apply_kernel,7.77,75.94,75.94,57.71,100,48.90,54.30
multi_tensor_apply_kernel,7.75,75.62,75.62,56.12,100,49.18,54.32
multi_tensor_apply_kernel,7.73,75.20,75.20,58.14,100,48.83,54.09
multi_tensor_apply_kernel,7.72,75.48,75.48,56.71,100,48.79,54.59
multi_tensor_apply_kernel,7.72,75.55,75.55,58.11,100,49.08,54.51
multi_tensor_apply_kernel,7.73,75.57,75.57,56.22,100,49.17,54.08
multi_tensor_apply_kernel,7.70,75.09,75.09,56.90,100,48.95,54.59
multi_tensor_apply_kernel,7.40,62.98,62.98,33.23,100,49.94,54.80
multi_tensor_apply_kernel,1.40,8.83,6.17,23.37,100,50,65.37
multi_tensor_apply_kernel,15.14,76.39,76.39,47.31,50,29.13,46.85
multi_tensor_apply_kernel,15.13,76.29,76.29,47.07,50,32.22,45.68
multi_tensor_apply_kernel,15.19,76.56,76.56,47.45,50,28.69,45.00
multi_tensor_apply_kernel,15.27,76.47,76.47,47.72,50,30.69,44.85
multi_tensor_apply_kernel,15.38,76.76,76.76,47.07,50,29.51,44.79
multi_tensor_apply_kernel,15.33,76.91,76.91,47.08,50,29.54,44.60
multi_tensor_apply_kernel,15.36,76.59,76.59,46.67,50,29.87,44.80
multi_tensor_apply_kernel,15.18,76.03,76.03,47.09,50,29.08,44.91
multi_tensor_apply_kernel,15.37,76.65,76.65,47.58,50,31.62,44.82
multi_tensor_apply_kernel,15.32,76.45,76.45,47.23,50,30.55,44.91
multi_tensor_apply_kernel,15.18,76.18,76.18,46.93,50,29.61,44.72
multi_tensor_apply_kernel,15.30,76.30,76.30,47.00,50,31.10,44.78
multi_tensor_apply_kernel,15.29,76.55,76.55,47.11,50,30.25,44.73
multi_tensor_apply_kernel,15.23,76.29,76.29,47.09,50,31.41,45.01
multi_tensor_apply_kernel,14.72,73.27,73.27,47.12,50,29.46,44.65
multi_tensor_apply_kernel,15.27,76.15,76.15,47.10,50,31.58,44.75
multi_tensor_apply_kernel,15.26,76.53,76.53,46.94,50,29.54,44.72
multi_tensor_apply_kernel,15.37,76.62,76.62,47.16,50,31.65,44.81
multi_tensor_apply_kernel,14.81,74.32,74.32,47.05,50,30.80,44.94
multi_tensor_apply_kernel,15.33,76.85,76.85,47.31,50,26.18,44.82
multi_tensor_apply_kernel,15.41,76.79,76.79,47.28,50,30.09,44.77
multi_tensor_apply_kernel,15.28,76.58,76.58,47.06,50,30.90,44.76
multi_tensor_apply_kernel,15.26,76.51,76.51,46.52,50,26.30,44.77
multi_tensor_apply_kernel,15.37,76.55,76.55,47.04,50,29.70,44.94
multi_tensor_apply_kernel,15.21,76.19,76.19,46.69,50,29.01,44.63
multi_tensor_apply_kernel,15.34,76.48,76.48,46.99,50,31.13,44.75
multi_tensor_apply_kernel,15.23,75.91,75.91,46.89,50,28.94,44.95
multi_tensor_apply_kernel,15.24,76.45,76.45,46.83,50,27.54,44.73
multi_tensor_apply_kernel,15.31,76.29,76.29,46.80,50,30.34,44.82
multi_tensor_apply_kernel,15.32,76.80,76.80,47.07,50,28.84,44.78
multi_tensor_apply_kernel,15.31,76.74,76.74,47.18,50,30.81,44.81
multi_tensor_apply_kernel,15.25,76.04,76.04,46.74,50,30.42,44.66
multi_tensor_apply_kernel,15.29,76.63,76.63,46.93,50,30.57,44.75
multi_tensor_apply_kernel,15.30,76.27,76.27,47.12,50,31.79,44.82
multi_tensor_apply_kernel,15.27,76.13,76.13,47.35,50,29.51,44.85
multi_tensor_apply_kernel,15.27,76.53,76.53,47.11,50,27.93,44.82
multi_tensor_apply_kernel,15.25,76.34,76.34,46.90,50,29.84,44.85
multi_tensor_apply_kernel,15.38,76.65,76.65,46.97,50,31.26,44.70
multi_tensor_apply_kernel,15.38,76.72,76.72,47.20,50,28.91,44.89
multi_tensor_apply_kernel,15.26,76.51,76.51,46.98,50,28.58,44.78
multi_tensor_apply_kernel,15.36,75.68,75.68,47.00,50,29.09,44.74
multi_tensor_apply_kernel,15.18,76.07,76.07,46.95,50,28.38,44.84
multi_tensor_apply_kernel,15.48,76.36,76.36,46.71,50,30.89,44.77
multi_tensor_apply_kernel,15.29,76.21,76.21,47.46,50,28.98,44.91
multi_tensor_apply_kernel,15.24,76.41,76.41,46.75,50,29.20,44.70
multi_tensor_apply_kernel,14.69,73.27,73.27,46.75,50,28.59,44.78
multi_tensor_apply_kernel,15.28,76.26,76.26,46.94,50,31.32,44.74
multi_tensor_apply_kernel,15.24,76.38,76.38,46.29,50,28.00,44.84
multi_tensor_apply_kernel,15.31,76.14,76.14,46.72,50,28.15,44.80
multi_tensor_apply_kernel,15.35,76.55,76.55,47.24,50,29.92,44.59
multi_tensor_apply_kernel,15.32,76.48,76.48,46.58,50,29.82,44.93
multi_tensor_apply_kernel,15.28,76.55,76.55,47.06,50,29.18,44.71
multi_tensor_apply_kernel,15.27,76.16,76.16,46.78,50,28.44,44.81
multi_tensor_apply_kernel,15.35,76.88,76.88,46.95,50,31.25,44.75
multi_tensor_apply_kernel,15.29,76.57,76.57,47.13,50,29.78,44.80
multi_tensor_apply_kernel,15.29,76.29,76.29,47.01,50,31.52,44.93
multi_tensor_apply_kernel,15.30,76.58,76.58,47.16,50,30.25,44.77
multi_tensor_apply_kernel,15.28,76.58,76.58,47.29,50,31.77,44.76
multi_tensor_apply_kernel,15.33,76.77,76.77,46.60,50,31.22,44.72
multi_tensor_apply_kernel,15.24,76.38,76.38,46.49,50,32.30,44.83
multi_tensor_apply_kernel,15.33,76.83,76.83,47.29,50,30.84,44.81
multi_tensor_apply_kernel,15.40,76.73,76.73,46.76,50,30.29,44.74
multi_tensor_apply_kernel,15.23,76.31,76.31,46.88,50,29.02,44.80
multi_tensor_apply_kernel,15.33,76.61,76.61,46.65,50,30.19,44.76
multi_tensor_apply_kernel,15.35,76.55,76.55,46.88,50,30.60,44.74
multi_tensor_apply_kernel,15.22,76.15,76.15,47.09,50,31.42,44.76
multi_tensor_apply_kernel,15.10,75.90,75.90,47.08,50,31.60,44.85
multi_tensor_apply_kernel,15.22,76.28,76.28,47.41,50,31.30,44.85
multi_tensor_apply_kernel,15.21,76.23,76.23,47.14,50,29.61,44.78
multi_tensor_apply_kernel,15.22,76.18,76.18,46.91,50,32.53,44.77
multi_tensor_apply_kernel,15.28,76.24,76.24,47.11,50,26.69,44.83
multi_tensor_apply_kernel,15.28,76.52,76.52,47.24,50,29.59,44.81
multi_tensor_apply_kernel,15.15,76.25,76.25,47.22,50,29.98,44.72
multi_tensor_apply_kernel,15.23,76.56,76.56,47.16,50,29.11,44.70
multi_tensor_apply_kernel,15.25,76.43,76.43,46.68,50,31.27,44.92
multi_tensor_apply_kernel,15.25,76.30,76.30,46.61,50,30.74,44.69
multi_tensor_apply_kernel,15.36,76.95,76.95,46.93,50,31.56,44.86
multi_tensor_apply_kernel,15.26,76.46,76.46,46.71,50,30.72,44.72
multi_tensor_apply_kernel,15.35,76.46,76.46,46.88,50,29.96,44.72
multi_tensor_apply_kernel,15.30,76.57,76.57,46.99,50,30.61,44.83
multi_tensor_apply_kernel,14.67,73.47,73.47,47.42,50,28.28,44.85
multi_tensor_apply_kernel,14.86,74.14,74.14,46.58,50,30.01,44.89
multi_tensor_apply_kernel,15.21,76.24,76.24,46.72,50,31.15,44.64
multi_tensor_apply_kernel,15.30,76.64,76.64,47.69,50,29.70,45.01
multi_tensor_apply_kernel,15.29,76.66,76.66,47.31,50,31.02,44.70
multi_tensor_apply_kernel,15.33,76.39,76.39,47.31,50,28.23,44.67
multi_tensor_apply_kernel,15.21,76.21,76.21,47.15,50,31.35,44.90
multi_tensor_apply_kernel,15.25,76.10,76.10,47.08,50,29.14,44.77
multi_tensor_apply_kernel,15.35,76.61,76.61,46.76,50,31.22,44.65
multi_tensor_apply_kernel,15.29,76.36,76.36,46.62,50,31.75,44.85
multi_tensor_apply_kernel,15.31,76.72,76.72,47.21,50,31.49,44.80
multi_tensor_apply_kernel,15.27,76.51,76.51,47.01,50,29.99,44.84
multi_tensor_apply_kernel,15.28,76.62,76.62,47.04,50,32.10,44.83
multi_tensor_apply_kernel,15.33,76.86,76.86,46.74,50,30.63,44.69
multi_tensor_apply_kernel,15.32,76.53,76.53,47.21,50,29.12,44.78
multi_tensor_apply_kernel,15.28,76.33,76.33,47.45,50,29.67,44.77
multi_tensor_apply_kernel,15.21,76.24,76.24,47.40,50,31.42,44.76
multi_tensor_apply_kernel,15.26,76.44,76.44,47.21,50,30.23,44.88
multi_tensor_apply_kernel,15.35,76.64,76.64,47.07,50,30.36,44.70
multi_tensor_apply_kernel,15.17,76.00,76.00,46.83,50,30.82,44.84
multi_tensor_apply_kernel,15.24,76.45,76.45,46.76,50,31.80,44.79
multi_tensor_apply_kernel,15.27,76.52,76.52,46.99,50,25.77,44.82
multi_tensor_apply_kernel,15.22,76.29,76.29,46.67,50,29.70,44.85
multi_tensor_apply_kernel,15.38,76.73,76.73,47.20,50,28.05,44.74
multi_tensor_apply_kernel,15.43,76.84,76.84,46.54,50,28.43,44.66
multi_tensor_apply_kernel,14.86,74.26,74.26,46.92,50,30.71,44.96
multi_tensor_apply_kernel,15.33,76.54,76.54,47.11,50,28.69,44.89
multi_tensor_apply_kernel,14.62,73.37,73.37,46.96,50,31.05,44.68
multi_tensor_apply_kernel,15.35,76.86,76.86,46.84,50,28.23,44.93
multi_tensor_apply_kernel,15.25,76.48,76.48,47.00,50,31.62,44.62
multi_tensor_apply_kernel,15.23,76.26,76.26,46.95,50,30.90,44.90
multi_tensor_apply_kernel,15.29,76.50,76.50,47.09,50,31.89,44.73
multi_tensor_apply_kernel,15.27,76.59,76.59,47.08,50,31.37,44.79
multi_tensor_apply_kernel,15.28,76.21,76.21,47.04,50,30.23,44.83
multi_tensor_apply_kernel,15.19,76.06,76.06,47.35,50,30.84,44.92
multi_tensor_apply_kernel,15.31,76.29,76.29,47.10,50,32.92,44.61
multi_tensor_apply_kernel,15.18,76.08,76.08,46.74,50,31.46,44.90
multi_tensor_apply_kernel,15.15,75.95,75.95,46.93,50,31.60,44.78
multi_tensor_apply_kernel,15.29,76.54,76.54,46.87,50,32.33,44.79
multi_tensor_apply_kernel,15.40,76.84,76.84,46.73,50,29.54,44.89
multi_tensor_apply_kernel,15.33,76.42,76.42,46.78,50,28.68,44.77
multi_tensor_apply_kernel,15.21,76.29,76.29,46.86,50,30.13,44.74
multi_tensor_apply_kernel,15.17,75.98,75.98,47.05,50,28.49,44.88
