Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
vectorized_elementwise_kernel,0.01,10.04,0.06,5.09,100,0,99.35
softmax_warp_backward,0.01,9.99,0.05,5.95,100,16.67,100.25
unrolled_elementwise_kernel,0.01,7.52,0.17,6.47,100,16.67,96.79
vectorized_elementwise_kernel,0.42,11.20,0.03,6.16,100,0,99.75
_scatter_gather_elementwise_kernel,0.02,6.08,0.23,6.07,100,0,95.58
vectorized_elementwise_kernel,0.59,10.12,1.22,5.09,100,33.33,88.00
Kernel,6.04,8.80,4.98,6.38,25,0,65.16
Kernel,10.64,14.64,2.98,6.10,25,0,86.54
vectorized_elementwise_kernel,5.91,14.04,14.04,36.34,100,0,49.97
unrolled_elementwise_kernel,11.20,9.40,7.54,23.41,100,40,57.86
rmsnorm_bwd_tuned_kernel,6.52,45.86,8.50,19.46,31.25,25.67,84.35
rmsnorm_bwd_finalize_tuned_kernel,6.33,22.07,22.07,49.39,100,0,15.46
vectorized_elementwise_kernel,6.26,14.92,14.92,38.32,100,33.33,47.95
unrolled_elementwise_kernel,0.10,5.83,0.22,6.17,100,40,97.51
vectorized_elementwise_kernel,6.63,14.28,11.87,47.75,100,0,57.11
Kernel,13.10,28.11,11.33,6.36,6.25,0,59.65
splitKreduce_kernel,13.81,16.17,13.92,43.20,100,0,36.72
Kernel,11.55,25.18,16.09,5.85,6.25,20,55.14
flash_bwd_dot_do_o_kernel,0.77,6.76,2.35,12.53,62.50,48.26,78.10
flash_bwd_dq_dk_dv_loop_seqk_parallel_kernel,1.53,2.38,1.26,12.23,12.50,1.66,67.76
flash_bwd_convert_dq_kernel,0.91,6.12,2.49,12.41,62.50,0.97,69.17
reduce_kernel,1.70,5.56,1.43,6.37,56.25,30.88,78.29
reduce_kernel,1.74,5.79,1.47,6.40,56.25,27.98,79.74
fused_rope_backward,6.67,5.30,0.92,10.47,100,81.58,82.22
fused_rope_backward,8.06,5.98,1.68,11.49,100,71.43,74.88
rmsnorm_bwd_general_kernel,1.54,7.08,0.88,5.94,100,18.24,88.18
rmsnorm_bwd_finalize_general_kernel,0.05,6.23,0.21,6.40,100,0,96.06
unrolled_elementwise_kernel,0.01,9.41,0.27,6.14,100,40,96.18
rmsnorm_bwd_general_kernel,5.81,7.96,3.13,10.82,100,20.86,70.65
rmsnorm_bwd_finalize_general_kernel,0.07,3.20,0.39,6.15,100,0,85.10
unrolled_elementwise_kernel,0.01,9.12,0.26,6.14,100,40,96.21
CatArrayBatchedCopy,18.09,7.63,2.02,71.68,100,22.78,76.78
Kernel,17.24,29.03,11.04,6.22,25,0,59.28
Kernel,13.80,26.85,19.82,9.12,18.75,18.24,62.05
rmsnorm_bwd_tuned_kernel,6.61,46.54,8.64,19.44,31.25,26.29,87.69
rmsnorm_bwd_finalize_tuned_kernel,6.61,23.09,23.09,49.25,100,0,15.99
vectorized_elementwise_kernel,6.42,15.24,15.24,39.10,100,33.33,51.19
unrolled_elementwise_kernel,0.10,5.67,0.22,6.46,100,40,95.19
elementwise_kernel,17.00,10.84,5.02,41.61,100,47.23,67.16
vectorized_elementwise_kernel,18.05,37.00,32.33,10.55,100,0,99.79
vectorized_elementwise_kernel,0.02,8.83,0.11,3.72,75,0,98.16
vectorized_elementwise_kernel,0.01,9.82,0.06,6.24,100,0,99.26
vectorized_elementwise_kernel,0.01,8.76,0.10,6.52,100,50,98.57
elementwise_kernel_with_index,0.02,11.55,0.03,1.93,100,0,99.67
DeviceRadixSortSingleTileKernel,0.23,3.57,0.08,12.42,12.50,60,99.30
indexing_backward_kernel,0.35,0.28,0.12,3.61,100,69.12,73.06
unrolled_elementwise_kernel,62.40,66.02,66.02,92.17,100,34.42,42.92
reduce_kernel,10.33,83.65,83.65,98.45,100,0,6.58
vectorized_elementwise_kernel,0.01,10.03,0.05,3.70,100,33.33,97.86
vectorized_elementwise_kernel,11.45,86.50,86.50,85.12,100,43.20,51.84
vectorized_elementwise_kernel,0.01,10.93,0.03,6.16,100,0,98.58
multi_tensor_apply_kernel,8.01,73.69,73.69,61.31,100,0.01,4.30
multi_tensor_apply_kernel,7.97,73.34,73.34,60.79,100,0.01,4.94
multi_tensor_apply_kernel,7.24,65.23,65.23,41.26,100,0.01,8.30
cleanup,0.05,8.53,0.06,23.09,100,0,98.68
vectorized_elementwise_kernel,0.00,9.13,0.03,4.48,100,0,98.47
multi_tensor_apply_kernel,7.67,75.16,75.16,57.22,100,49.28,52.04
multi_tensor_apply_kernel,7.69,75.30,75.30,57.27,100,48.84,51.90
multi_tensor_apply_kernel,7.51,67.11,67.11,39.50,100,49.91,51.07
multi_tensor_apply_kernel,15.09,76.09,76.09,47.48,50,28.52,44.73
multi_tensor_apply_kernel,15.06,75.86,75.86,47.34,50,27.96,44.87
multi_tensor_apply_kernel,15.60,76.38,76.38,40.58,50,30.90,45.03
multi_tensor_apply_kernel,1.93,7.25,2.32,23.17,50,42.86,76.91
unrolled_elementwise_kernel,57.00,52.51,52.51,90.68,100,15.17,36.17
unrolled_elementwise_kernel,29.65,19.08,19.08,82.05,100,14.98,43.60
unrolled_elementwise_kernel,32.24,20.76,20.76,69.45,100,15.17,41.49
unrolled_elementwise_kernel,8.43,8.61,5.50,22.75,100,14.23,60.04
unrolled_elementwise_kernel,29.65,19.09,19.09,73.84,100,14.93,43.71
unrolled_elementwise_kernel,33.06,21.32,21.32,71.75,100,15.09,41.29
unrolled_elementwise_kernel,8.45,8.64,5.51,22.45,100,14.31,59.83
unrolled_elementwise_kernel,28.50,18.38,18.38,81.62,100,14.99,45.48
unrolled_elementwise_kernel,32.73,21.10,21.10,70.83,100,15.18,42.76
unrolled_elementwise_kernel,8.64,8.85,5.63,23.37,100,14.18,60.58
unrolled_elementwise_kernel,29.85,19.24,19.24,83.88,100,14.94,46.34
unrolled_elementwise_kernel,32.75,21.10,21.10,70.98,100,15.16,44.62
unrolled_elementwise_kernel,8.51,8.97,5.56,21.64,100,14.29,60.58
unrolled_elementwise_kernel,29.40,18.95,18.95,83.02,100,14.95,50.26
unrolled_elementwise_kernel,32.65,21.06,21.06,68.80,100,15.15,44.94
unrolled_elementwise_kernel,8.25,8.94,5.40,24.08,100,14.47,62.53
unrolled_elementwise_kernel,29.44,18.95,18.95,86.04,100,14.95,45.89
unrolled_elementwise_kernel,32.80,21.10,21.10,71.13,100,15.06,48.80
unrolled_elementwise_kernel,8.25,8.99,5.40,23.24,100,14.36,63.64
unrolled_elementwise_kernel,0.07,5.74,0.16,6.20,100,14.58,97.38
unrolled_elementwise_kernel,0.01,9.58,0.21,6.09,100,16.67,96.95
unrolled_elementwise_kernel,0.01,9.64,0.21,6.20,100,16.67,98.08
unrolled_elementwise_kernel,0.07,5.75,0.16,6.22,100,15.31,99.03
unrolled_elementwise_kernel,0.07,5.92,0.17,6.75,100,13.99,99.57
unrolled_elementwise_kernel,0.01,8.91,0.19,6.34,100,16.67,99.01
unrolled_elementwise_kernel,0.01,9.17,0.20,6.09,100,16.67,98.86
unrolled_elementwise_kernel,0.07,5.86,0.17,6.09,100,14.87,98.57
unrolled_elementwise_kernel,0.07,5.96,0.17,6.12,100,14.21,98.67
unrolled_elementwise_kernel,0.01,9.14,0.20,6.41,100,16.67,98.18
unrolled_elementwise_kernel,0.01,8.98,0.20,7.04,100,16.67,96.77
unrolled_elementwise_kernel,0.07,5.98,0.18,6.05,100,13.99,96.15
unrolled_elementwise_kernel,0.07,5.97,0.18,6.26,100,14.51,96.31
unrolled_elementwise_kernel,0.01,9.31,0.21,6.62,100,16.67,96.89
unrolled_elementwise_kernel,0.01,9.63,0.22,6.09,100,16.67,97.08
unrolled_elementwise_kernel,0.07,5.94,0.17,6.03,100,14.58,98.61
unrolled_elementwise_kernel,0.07,6.08,0.18,5.91,100,14.51,98.76
unrolled_elementwise_kernel,0.01,9.16,0.20,6.65,100,16.67,98.18
unrolled_elementwise_kernel,0.01,9.31,0.21,6.21,100,16.67,98.12
unrolled_elementwise_kernel,0.07,5.71,0.17,6.31,100,14.66,95.96
unrolled_elementwise_kernel,0.07,5.76,0.17,6.18,100,13.83,96.20
unrolled_elementwise_kernel,0.01,9.34,0.21,6.31,100,16.67,99.13
unrolled_elementwise_kernel,0.01,9.47,0.21,6.31,100,16.67,98.31
unrolled_elementwise_kernel,0.07,5.91,0.17,5.98,100,13.61,97.29
vectorized_elementwise_kernel,0.01,10.95,0.03,6.18,100,0,100.39
multi_tensor_apply_kernel,8.10,74.41,74.41,60.29,100,0.01,16.45
multi_tensor_apply_kernel,8.10,74.37,74.37,57.04,100,0.01,15.06
multi_tensor_apply_kernel,8.16,75.09,75.09,58.31,100,0.01,14.97
multi_tensor_apply_kernel,8.08,74.22,74.22,59.58,100,0.01,15.32
multi_tensor_apply_kernel,8.00,73.42,73.42,59.24,100,0.01,16.18
multi_tensor_apply_kernel,5.19,47.54,47.54,24.74,100,0.01,16.13
cleanup,0.06,9.18,0.06,23.58,100,0,99.27
vectorized_elementwise_kernel,0.00,9.69,0.04,5.35,100,0,99.54
multi_tensor_apply_kernel,15.10,76.23,76.23,47.83,50,28.00,47.27
multi_tensor_apply_kernel,15.24,76.74,76.74,47.32,50,28.94,45.48
multi_tensor_apply_kernel,15.29,76.89,76.89,47.56,50,29.68,45.21
multi_tensor_apply_kernel,15.15,76.46,76.46,47.09,50,31.50,44.77
multi_tensor_apply_kernel,15.09,76.18,76.18,47.69,50,29.47,44.75
multi_tensor_apply_kernel,16.40,77.66,77.66,24.61,50,41.84,45.02
unrolled_elementwise_kernel,54.07,44.20,44.20,88.60,100,15.28,38.92
unrolled_elementwise_kernel,52.23,35.04,35.04,87.87,100,15.42,40.95
unrolled_elementwise_kernel,54.79,45.14,45.14,87.91,100,15.29,41.41
unrolled_elementwise_kernel,52.35,35.20,35.20,85.90,100,15.38,42.29
unrolled_elementwise_kernel,54.70,44.97,44.97,88.69,100,15.27,44.23
unrolled_elementwise_kernel,52.16,35.82,35.82,86.97,100,15.42,45.24
unrolled_elementwise_kernel,54.83,44.96,44.96,89.66,100,15.28,46.20
unrolled_elementwise_kernel,51.37,34.86,34.86,86.78,100,15.43,47.44
unrolled_elementwise_kernel,53.87,44.01,44.01,89.39,100,15.26,46.45
unrolled_elementwise_kernel,52.19,34.88,34.88,87.47,100,15.43,45.97
unrolled_elementwise_kernel,54.89,45.03,45.03,89.01,100,15.28,46.10
unrolled_elementwise_kernel,51.87,34.73,34.73,88.23,100,15.43,47.39
vectorized_elementwise_kernel,24.09,85.72,85.72,29.88,100,0,98.80
vectorized_elementwise_kernel,24.24,91.70,91.70,42.43,100,0,99.02
vectorized_elementwise_kernel,0.01,9.28,0.07,6.23,100,8.33,99.97
vectorized_elementwise_kernel,0.01,9.72,0.08,6.19,100,8.33,99.00
vectorized_elementwise_kernel,0.01,8.73,0.05,6.60,100,25,99.08
vectorized_elementwise_kernel,0.01,9.45,0.05,6.49,100,0,98.09
vectorized_elementwise_kernel,0.01,8.55,0.06,5.89,100,47.06,98.06
index_elementwise_kernel,27.84,7.28,0.27,46.29,75,61.71,97.17
elementwise_kernel,17.53,10.62,5.17,40.69,100,47.27,66.58
elementwise_kernel_with_index,0.02,11.12,0.03,3.11,100,0,99.34
vectorized_elementwise_kernel,0.01,9.36,0.04,5.58,100,0,99.69
elementwise_kernel,0.93,8.25,0.12,6.53,100,43.06,97.13
CatArrayBatchedCopy_aligned16_contig,0.97,8.04,0.51,5.66,100,60,92.86
rmsnorm_fwd_tuned_kernel,5.62,10.70,6.30,14.60,25,25.11,69.47
Kernel,15.91,28.12,13.16,6.24,6.25,0,66.58
splitKreduce_kernel,19.01,14.85,11.69,53.81,100,0,43.47
elementwise_kernel,3.80,6.89,1.48,11.39,100,24.01,82.40
rmsnorm_fwd_general_kernel,5.01,8.59,1.85,12.57,100,30.21,81.51
elementwise_kernel,0.94,5.91,0.45,6.24,100,24.96,93.44
rmsnorm_fwd_general_kernel,1.29,7.85,0.53,5.80,100,26.74,94.26
fused_rope_forward,6.84,6.72,1.84,11.41,100,60,76.82
fused_rope_forward,4.36,6.62,1.11,11.02,100,68.18,86.06
elementwise_kernel,0.97,6.20,0.47,6.28,100,24.96,94.47
elementwise_kernel_with_index,0.00,11.45,0.03,2.30,100,0,100.85
elementwise_kernel_with_index,0.00,11.06,0.03,2.91,100,0,101.07
flash_fwd_kernel,0.84,2.15,0.68,6.30,12.50,8.54,79.76
Kernel,10.56,16.66,7.42,6.07,18.75,0,73.21
kernel2,23.05,12.88,11.64,20.16,56.25,0,58.28
rmsnorm_fwd_tuned_kernel,5.71,11.11,6.43,14.53,25,25.11,68.31
Kernel,6.16,12.84,7.20,6.15,25,0,81.49
splitKreduce_kernel,4.04,10.55,7.69,25.36,100,0,50.82
_scatter_gather_elementwise_kernel,0.01,6.26,0.21,6.80,100,2.29,97.51
unrolled_elementwise_kernel,0.01,7.51,0.15,6.02,100,0,98.38
softmax_warp_forward,0.02,9.03,0.06,7.21,100,25,101.08
unrolled_elementwise_kernel,0.01,8.16,0.18,6.74,100,16.67,99.07
unrolled_elementwise_kernel,1.04,6.09,0.45,6.16,100,0,94.54
softmax_warp_forward,1.32,8.15,0.98,6.98,100,0,90.28
gatherTopK,13.48,3.46,0.32,11.35,62.50,89.89,91.03
bitonicSortKVInPlace,2.94,4.44,0.16,3.09,46.88,50,98.30
vectorized_elementwise_kernel,0.43,11.48,0.04,6.23,100,0,100.75
unrolled_elementwise_kernel,1.01,5.93,0.44,6.04,100,0,95.45
_scatter_gather_elementwise_kernel,0.09,6.10,0.22,6.06,100,0,97.63
unrolled_elementwise_kernel,1.00,6.09,0.79,6.30,100,14.39,89.36
vectorized_elementwise_kernel,0.55,11.78,0.03,6.31,100,0,99.92
_scatter_gather_elementwise_kernel,0.01,6.92,0.17,6.82,100,0,99.05
reduce_kernel,0.24,5.39,1.35,6.48,37.50,40,81.31
reduce_kernel,0.03,2.71,0.45,5.92,56.25,1.15,86.09
vectorized_elementwise_kernel,0.01,9.54,0.05,6.28,100,8.33,100.29
unrolled_elementwise_kernel,0.01,9.15,0.19,7.20,100,0,98.67
reduce_kernel,0.02,7.39,0.41,5.94,100,0,95.37
unrolled_elementwise_kernel,0.14,6.31,0.30,6.21,100,0,96.62
reduce_kernel,0.01,4.42,0.32,4.01,56.25,8.33,92.10
elementwise_kernel,0.02,7.27,0.35,6.30,100,8.33,93.85
vectorized_elementwise_kernel,0.01,9.86,0.05,4.91,100,0,99.32
reduce_kernel,0.02,7.52,0.39,6.11,100,0,96.58
vectorized_elementwise_kernel,0.00,10.22,0.04,4.23,100,0,101.49
vectorized_elementwise_kernel,0.00,10.18,0.04,4.55,100,50,101.13
vectorized_elementwise_kernel,0.00,10.51,0.04,4.31,100,0,100.64
vectorized_elementwise_kernel,0.00,9.92,0.04,3.60,100,33.33,101.47
vectorized_elementwise_kernel,0.59,12.55,0.03,6.24,100,0,99.01
_scatter_gather_elementwise_kernel,0.01,7.24,0.17,5.76,100,0,98.65
reduce_kernel,0.23,5.24,1.35,6.39,37.50,40,80.16
reduce_kernel,0.02,7.03,0.39,5.72,100,8.33,95.12
index_elementwise_kernel,0.01,6.95,0.30,6.16,75,25,95.66
reduce_kernel,0.02,6.65,0.37,6.33,100,8.33,95.14
reduce_kernel,0.01,5.75,0.34,1.50,37.50,58.33,95.18
DeviceScanInitKernel,0.01,10.90,0.03,6.18,100,0,101.39
DeviceScanKernel,0.03,8.22,0.19,5.68,75,5.88,97.48
vectorized_elementwise_kernel,0.01,9.64,0.06,6.28,100,8.33,100.36
reduce_kernel,0.02,7.26,0.39,5.23,100,0,94.66
compute_cuda_kernel,0.30,8.95,0.06,21.92,100,77.56,100.62
indexSelectLargeIndex,0.02,6.57,0.04,6.53,100,5.45,99.05
elementwise_kernel_with_index,0.02,11.77,0.03,2.77,100,0,98.80
radixSortKVInPlace,0.06,1.01,0.06,1.56,12.50,50,91.56
vectorized_elementwise_kernel,0.02,8.72,0.15,6.34,75,0,97.75
indexSelectLargeIndex,28.46,7.89,0.53,47.78,100,35.37,94.34
vectorized_elementwise_kernel,4.90,12.22,0.03,38.31,100,0,99.62
elementwise_kernel_with_index,0.02,11.82,0.03,3.65,100,0,99.68
radixSortKVInPlace,0.05,1.48,0.09,1.59,12.50,50,95.62
vectorized_elementwise_kernel,0.02,8.91,0.15,6.24,75,0,98.85
indexSelectLargeIndex,25.39,8.08,3.57,45.03,100,32.44,68.90
kernel,2.32,16.42,3.89,6.52,18.75,5.55,78.34
Kernel,4.30,7.24,4.18,6.29,25,0,60.77
splitKreduce_kernel,0.24,7.94,0.24,11.94,100,0,97.45
Kernel,8.26,11.43,6.19,5.92,25,0,76.57
splitKreduce_kernel,2.49,10.29,8.81,21.21,100,0,46.84
kernel,2.33,16.85,3.90,6.19,18.75,5.55,80.97
kernel,2.36,17.08,3.98,5.87,18.75,5.55,80.41
Kernel,4.25,7.46,4.24,6.42,25,0,61.94
splitKreduce_kernel,0.26,7.80,0.66,16.34,100,0,91.91
Kernel,4.20,7.72,4.30,6.31,25,0,64.31
splitKreduce_kernel,0.33,7.63,1.14,24.89,100,0,84.74
Kernel,5.01,8.85,4.95,6.32,25,0,74.52
splitKreduce_kernel,1.72,8.81,2.94,18.94,100,0,70.48
Kernel,4.12,7.08,4.13,6.65,25,0,60.46
splitKreduce_kernel,0.26,7.55,0.72,18.37,100,0,90.91
kernel,2.39,16.55,4.01,6.08,18.75,5.55,78.65
kernel,2.32,16.78,3.89,6.13,18.75,5.55,80.74
Kernel,4.17,8.00,4.46,6.17,25,0,65.23
splitKreduce_kernel,0.61,8.21,1.94,18.62,100,0,77.61
kernel3,0.63,8.05,0.68,6.00,100,0,91.46
gemvNSP_kernel,7.39,9.84,2.59,36.20,75,31.09,82.25
Kernel,2.55,6.36,2.11,6.04,25,0,72.81
Kernel,11.85,19.55,1.92,12.51,56.25,13.75,90.56
gemvNSP_kernel,7.31,9.79,2.56,35.40,75,31.09,82.13
gemvNSP_kernel,7.33,9.84,2.58,31.79,75,31.09,83.01
Kernel,2.57,6.34,2.13,6.39,25,0,72.22
Kernel,3.87,7.66,2.35,6.27,43.75,0,82.88
Kernel,9.41,15.34,2.00,8.97,56.25,3.07,89.08
Kernel,2.63,6.68,2.18,6.41,25,0,74.29
gemvNSP_kernel,7.38,9.80,2.59,36.19,75,31.09,81.02
gemvNSP_kernel,7.83,10.33,2.76,34.79,75,31.09,80.79
Kernel,4.19,7.38,2.18,6.28,31.25,0,82.92
elementwise_kernel,11.75,37.12,4.30,40.24,100,36.62,91.96
elementwise_kernel,10.25,48.51,3.76,40.58,100,2.85,93.59
vectorized_elementwise_kernel,5.00,12.64,0.03,36.05,100,0,99.11
index_elementwise_kernel,19.52,8.81,4.28,39.89,100,36.47,68.07
reduce_kernel,13.70,13.33,3.68,44.49,56.25,40.37,80.70
vectorized_elementwise_kernel,5.43,12.93,0.03,50.86,100,0,101.15
vectorized_elementwise_kernel,5.37,12.25,0.03,41.33,100,0,99.19
index_elementwise_kernel,21.40,9.54,4.68,44.17,100,36.19,67.25
elementwise_kernel,18.23,11.07,5.05,42.48,100,36.62,70.15
reduce_kernel,3.45,6.12,4.20,6.31,56.25,19.26,59.13
vectorized_elementwise_kernel,5.22,11.89,0.03,54.50,100,0,99.40
kernel2,22.30,12.49,11.27,22.60,56.25,0,59.28
rmsnorm_fwd_tuned_kernel,5.60,10.85,6.28,15.43,25,25.38,68.31
Kernel,15.88,28.08,13.14,6.51,6.25,0,66.53
splitKreduce_kernel,18.98,14.77,11.61,63.34,100,0,42.12
elementwise_kernel,3.85,6.99,1.50,11.58,100,23.76,82.79
rmsnorm_fwd_general_kernel,4.94,8.47,1.81,11.87,100,30.21,82.12
elementwise_kernel,0.96,5.98,0.46,6.13,100,24.93,92.11
rmsnorm_fwd_general_kernel,1.37,8.18,0.56,6.12,100,26.84,93.23
fused_rope_forward,6.83,6.57,1.85,11.18,100,60,75.67
fused_rope_forward,4.40,6.71,1.13,10.90,100,68.18,85.61
elementwise_kernel,1.02,6.45,0.49,6.40,100,24.95,93.58
elementwise_kernel_with_index,0.00,11.96,0.03,3.69,100,0,99.86
elementwise_kernel_with_index,0.00,12.24,0.03,2.95,100,0,100.81
flash_fwd_kernel,0.84,2.11,0.68,6.23,12.50,8.54,80.56
Kernel,10.83,17.07,7.60,6.33,18.75,0,72.80
kernel2,22.75,13.15,11.51,19.86,56.25,0,59.92
rmsnorm_fwd_tuned_kernel,5.50,10.80,6.16,16.48,25,25.11,69.09
Kernel,6.13,13.04,7.19,5.89,25,0,77.86
splitKreduce_kernel,4.01,10.27,7.61,23.66,100,0,49.17
_scatter_gather_elementwise_kernel,0.01,6.60,0.23,6.61,100,2.27,97.69
unrolled_elementwise_kernel,0.01,8.22,0.16,6.42,100,0,98.98
softmax_warp_forward,0.02,9.07,0.06,6.06,100,25,101.24
unrolled_elementwise_kernel,0.01,8.00,0.18,6.16,100,16.67,98.84
unrolled_elementwise_kernel,1.03,5.90,0.44,6.15,100,0,92.09
softmax_warp_forward,1.35,8.35,1.01,6.04,100,0,90.62
gatherTopK,13.30,3.42,0.32,11.59,62.50,90.01,90.31
bitonicSortKVInPlace,2.80,4.23,0.15,3.01,46.88,50,98.66
vectorized_elementwise_kernel,0.41,10.85,0.03,6.48,100,0,100.59
unrolled_elementwise_kernel,1.07,6.26,0.46,6.16,100,0,94.90
_scatter_gather_elementwise_kernel,0.08,5.88,0.21,5.87,100,0,96.14
unrolled_elementwise_kernel,1.00,5.91,0.79,5.97,100,14.24,87.11
vectorized_elementwise_kernel,0.58,12.53,0.03,4.59,100,0,100.61
_scatter_gather_elementwise_kernel,0.01,7.21,0.18,6.37,100,0,98.65
reduce_kernel,0.21,4.86,1.23,6.44,37.50,40,81.68
reduce_kernel,0.03,2.68,0.43,6.11,56.25,1.15,86.62
vectorized_elementwise_kernel,0.01,10.44,0.06,5.83,100,8.33,101.24
unrolled_elementwise_kernel,0.01,9.07,0.19,6.37,100,0,97.04
reduce_kernel,0.02,6.74,0.37,5.62,100,0,95.17
unrolled_elementwise_kernel,0.13,5.92,0.28,6.65,100,0,96.52
reduce_kernel,0.01,4.46,0.31,3.76,56.25,8.33,94.82
elementwise_kernel,0.02,7.66,0.36,6.25,100,8.33,95.93
vectorized_elementwise_kernel,0.01,9.64,0.05,6.41,100,0,99.43
reduce_kernel,0.02,7.24,0.39,6.18,100,0,93.59
vectorized_elementwise_kernel,0.00,9.71,0.04,5.44,100,0,99.31
vectorized_elementwise_kernel,0.00,9.89,0.04,3.59,100,50,99.44
vectorized_elementwise_kernel,0.00,9.45,0.03,4.27,100,0,99.41
unrolled_elementwise_kernel,0.01,10.00,0.04,3.70,100,33.33,99.53
vectorized_elementwise_kernel,0.54,11.74,0.03,7.43,100,0,100.56
_scatter_gather_elementwise_kernel,0.01,7.30,0.18,6.09,100,0,98.84
reduce_kernel,0.23,5.06,1.29,6.57,37.50,40,79.65
reduce_kernel,0.02,7.42,0.42,6.30,100,8.33,94.23
index_elementwise_kernel,0.01,7.22,0.31,6.64,75,25,96.28
reduce_kernel,0.02,6.65,0.37,6.23,100,8.33,94.10
reduce_kernel,0.01,5.27,0.31,1.51,37.50,58.33,95.38
DeviceScanInitKernel,0.01,11.05,0.03,7.90,100,0,100.86
DeviceScanKernel,0.03,8.29,0.19,6.03,75,5.88,98.60
vectorized_elementwise_kernel,0.01,9.25,0.06,5.62,100,8.33,100.31
reduce_kernel,0.02,6.50,0.35,5.89,100,0,95.41
compute_cuda_kernel,0.28,8.39,0.06,24.84,100,77.19,101.17
indexSelectLargeIndex,0.03,7.70,0.04,6.16,100,5.45,100.28
elementwise_kernel_with_index,0.02,11.86,0.03,3.16,100,0,100.67
radixSortKVInPlace,0.06,1.01,0.06,1.55,12.50,50,95.03
vectorized_elementwise_kernel,0.02,8.61,0.15,6.18,75,0,98.00
indexSelectLargeIndex,29.26,8.39,0.55,46.77,100,35.60,94.41
vectorized_elementwise_kernel,4.87,12.30,0.03,38.26,100,0,99.97
elementwise_kernel_with_index,0.02,11.26,0.03,3.87,100,0,99.84
radixSortKVInPlace,0.05,1.42,0.09,1.56,12.50,50,93.55
vectorized_elementwise_kernel,0.02,8.64,0.15,6.62,75,0,98.47
indexSelectLargeIndex,25.09,8.25,3.53,46.21,100,32.36,71.89
kernel,2.33,16.82,3.92,6.03,18.75,5.55,85.61
Kernel,4.27,7.41,4.16,6.03,25,0,62.85
splitKreduce_kernel,0.23,7.82,0.23,14.76,100,0,97.41
Kernel,8.29,11.24,6.21,6.23,25,0,72.19
splitKreduce_kernel,2.48,9.74,8.77,23.35,100,0,43.22
kernel,2.32,16.82,3.90,6.94,18.75,5.55,85.02
kernel,2.28,16.57,3.84,5.89,18.75,5.55,84.02
Kernel,4.31,7.53,4.29,6.67,25,0,62.37
splitKreduce_kernel,0.28,7.96,0.67,17.10,100,0,91.80
Kernel,4.20,7.76,4.32,6.25,25,0,65.11
splitKreduce_kernel,0.32,7.57,1.12,21.06,100,0,85.99
Kernel,4.81,8.82,4.78,5.84,25,0,70.83
splitKreduce_kernel,1.77,8.89,3.00,21.79,100,0,70.51
Kernel,4.24,7.47,4.24,5.62,25,0,61.22
splitKreduce_kernel,0.28,7.94,0.76,15.30,100,0,90.75
kernel,2.35,17.09,3.94,6.47,18.75,5.55,85.21
kernel,2.22,16.06,3.73,6.11,18.75,5.55,84.18
Kernel,4.26,8.13,4.56,5.62,25,0,65.66
splitKreduce_kernel,0.62,8.10,1.96,19.49,100,0,76.87
kernel3,0.63,8.16,0.68,6.19,100,0,91.73
gemvNSP_kernel,7.32,9.74,2.58,34.34,75,31.09,81.10
Kernel,2.57,6.37,2.11,6.58,25,0,72.44
Kernel,12.30,20.30,2.00,11.93,56.25,13.75,92.51
gemvNSP_kernel,7.74,10.23,2.72,32.56,75,31.09,81.34
gemvNSP_kernel,7.57,10.00,2.66,34.38,75,31.09,81.77
Kernel,2.70,6.74,2.22,5.93,25,0,72.59
Kernel,3.92,7.77,2.37,6.51,43.75,0,81.94
Kernel,9.54,15.52,2.02,9.18,56.25,3.08,87.17
Kernel,2.61,6.61,2.16,6.21,25,0,74.25
gemvNSP_kernel,7.33,9.70,2.58,34.51,75,31.09,81.12
gemvNSP_kernel,7.63,10.06,2.69,33.93,75,31.09,81.20
Kernel,4.00,7.02,2.09,5.87,31.25,0,83.05
elementwise_kernel,11.73,37.22,4.31,39.76,100,36.76,92.15
elementwise_kernel,10.60,50.26,3.89,39.41,100,2.84,93.38
vectorized_elementwise_kernel,4.84,12.60,0.03,38.44,100,0,99.81
index_elementwise_kernel,19.83,9.02,4.35,39.86,100,36.48,67.70
reduce_kernel,14.41,12.46,3.88,41.42,56.25,45.80,88.94
vectorized_elementwise_kernel,5.04,11.90,0.03,32.71,100,0,98.94
vectorized_elementwise_kernel,5.54,13.38,0.03,40.71,100,0,102.75
index_elementwise_kernel,21.72,9.81,4.76,44.04,100,36.38,68.28
elementwise_kernel,18.59,11.19,5.16,45.05,100,36.61,70.04
reduce_kernel,3.47,6.13,4.23,6.08,56.25,20.47,59.76
vectorized_elementwise_kernel,5.31,12.24,0.03,45.50,100,0,99.58
kernel2,21.98,12.31,11.09,21.63,56.25,0,59.32
rmsnorm_fwd_tuned_kernel,5.69,11.00,6.40,15.47,25,25.12,68.15
Kernel,16.29,28.78,13.45,6.24,6.25,0,67.95
splitKreduce_kernel,19.19,14.82,11.79,63.86,100,0,42.78
elementwise_kernel,3.78,6.82,1.47,11.60,100,23.82,83.26
rmsnorm_fwd_general_kernel,4.91,8.52,1.81,11.82,100,30.30,83.08
elementwise_kernel,0.96,5.99,0.46,6.36,100,25,91.65
